date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:57:42	1368/1368	---MCZ	200	added ('OK')	text/css	etag:W/%2261281f08-558%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:42	1089/1089	---MCZ	200	added ('OK')	text/css	etag:W/%22613ab6ba-441%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:42	973/973	---MCZ	200	added ('OK')	text/css	etag:W/%225b6601ec-3cd%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/raty-master/lib/jquery.raty.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/raty-master/lib/jquery.raty.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:43	3355/3355	---MCZ	200	added ('OK')	text/css	etag:W/%225b650732-d1b%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:43	2420/2420	---MCZ	200	added ('OK')	text/css	etag:W/%225b6e0882-974%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.skinModern.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.skinModern.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:44	10372/10372	---MCZ	200	added ('OK')	text/css	etag:W/%2257f2c322-2884%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/gridstack/gridstack.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/gridstack/gridstack.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:44	4913/4913	---MCZ	200	added ('OK')	text/css	etag:W/%225b2d3ad0-1331%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:45	2919/2919	---MCZ	200	added ('OK')	text/css	etag:W/%225b69efae-b67%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/nestable/nestable.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/nestable/nestable.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:46	7259/7259	---MCZ	200	added ('OK')	text/css	etag:W/%226136ac58-1c5b%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/bootstrap-switch/switch.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/bootstrap-switch/switch.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:47	2161/2161	---MCZ	200	added ('OK')	text/css	etag:W/%225a87270e-871%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/c3/c3.min.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/c3/c3.min.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:47	15049/15049	---MCZ	200	added ('OK')	text/css	etag:W/%226137ea76-3ac9%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/chartist-js-develop/chartist.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/chartist-js-develop/chartist.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:48	8738/8738	---MCZ	200	added ('OK')	text/css	etag:W/%22613aa32e-2222%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/bootstrap-slider/slider.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/bootstrap-slider/slider.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:48	1428/1428	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910c-594%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/blue.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/blue.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:49	2774/2774	---MCZ	200	added ('OK')	text/css	etag:W/%226133ee70-ad6%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:49	1568/1568	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910c-620%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:50	2410/2410	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910e-96a%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:50	1863/1863	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910e-747%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/pace/pace.min.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/pace/pace.min.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:50	24939/24939	---MCZ	200	added ('OK')	text/css	etag:W/%2261423c9a-616b%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/full-calendar/fullcalendar.min.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/full-calendar/fullcalendar.min.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:51	14389/14389	---MCZ	200	added ('OK')	text/css	etag:W/%22599dc5e4-3835%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:51	14271/14271	---MCZ	200	added ('OK')	text/css	etag:W/%22612836a8-37bf%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/leaflet/leaflet.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/leaflet/leaflet.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:52	872/872	---MCZ	200	added ('OK')	text/css	etag:W/%226127e462-368%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/leaflet/MarkerCluster.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/leaflet/MarkerCluster.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:52	1287/1287	---MCZ	200	added ('OK')	text/css	etag:W/%226127e45c-507%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/leaflet/MarkerCluster.Default.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/leaflet/MarkerCluster.Default.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:53	548/548	---MCZ	200	added ('OK')	text/css	etag:W/%226133cd0a-224%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/dragula-master/dist/dragula.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/dragula-master/dist/dragula.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/vendors_css.css)
20:57:54	485039/485039	---MCZ	200	added ('OK')	text/css	etag:W/%22614c678f-766af%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/color_theme.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/color_theme.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:54	87954/87954	---MCZ	200	added ('OK')	text/css	etag:W/%22614c678d-15792%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style_rtl.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style_rtl.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:56	57193/57193	---MCZ	200	added ('OK')	text/css	etag:W/%22596e9460-df69%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/Ionicons/css/ionicons.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/Ionicons/css/ionicons.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:56	17504/17504	---MCZ	200	added ('OK')	text/css	etag:W/%225ac6b988-4460%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/themify-icons/themify-icons.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/themify-icons/themify-icons.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:56	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%22596abfa0-9226%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/font-awesome/css/font-awesome.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/font-awesome/css/font-awesome.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:56	49518/49518	---MCZ	200	added ('OK')	text/css	etag:W/%225a03b96c-c16e%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/linea-icons/linea.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/linea-icons/linea.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:57	15028/15028	---MCZ	200	added ('OK')	text/css	etag:W/%225994eb2e-3ab4%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/glyphicons/glyphicon.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/glyphicons/glyphicon.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:57	37848/37848	---MCZ	200	added ('OK')	text/css	etag:W/%225a03ba8c-93d8%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/flag-icon-css/css/flag-icon.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/flag-icon-css/css/flag-icon.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:58	10561/10561	---MCZ	200	added ('OK')	text/css	etag:W/%225a332ab4-2941%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/simple-line-icons/css/simple-line-icons.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/simple-line-icons/css/simple-line-icons.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:59	108810/108810	---MCZ	200	added ('OK')	text/css	etag:W/%225a03c62c-1a90a%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/material-design-iconic-font/css/materialdesignicons.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/material-design-iconic-font/css/materialdesignicons.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:59	17969/17969	---MCZ	200	added ('OK')	text/css	etag:W/%225b32a45a-4631%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/cryptocoins-master/cryptocoins.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/cryptocoins-master/cryptocoins.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:57:59	23146/23146	---MCZ	200	added ('OK')	text/css	etag:W/%225a87270e-5a6a%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/weather-icons/css/weather-icons.min.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/weather-icons/css/weather-icons.min.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:58:00	106949/106949	---MCZ	200	added ('OK')	text/css	etag:W/%225ba5cb5a-1a1c5%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/iconsmind/style.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/iconsmind/style.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:58:00	106814/106814	---MCZ	200	added ('OK')	text/css	etag:W/%225ee7f426-1a13e%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/icons/icomoon/style.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/icons/icomoon/style.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:58:00	78544/78544	---MCZ	200	added ('OK')	text/css	etag:W/%225b258e0e-132d0%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/animate/animate.css	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/animate/animate.css	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:58:02	48355/48355	---M--	200	added ('OK')	image/jpeg	etag:%225e167ee0-bce3%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/user-info.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/user-info.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:58:02	62498/62498	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2010:03:00%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/mailbox-compose.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/mailbox-compose.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/mailbox.html)
20:58:03	67413/67413	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:49:51%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/mailbox-read.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/mailbox-read.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/mailbox.html)
20:58:06	4880/4880	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614c67a1-1310%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/demo.calendar.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/demo.calendar.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/extra_calendar.html)
20:58:06	173902/173902	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261423f6e-2a74e%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/full-calendar/moment.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/full-calendar/moment.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/extra_calendar.html)
20:58:06	247400/247400	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261423c82-3c668%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/full-calendar/fullcalendar.min.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/full-calendar/fullcalendar.min.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/extra_calendar.html)
20:58:06	1780946/1780946	---M--	200	added ('OK')	image/gif	etag:%22612ed57a-1b2cd2%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/preloaders/1.gif	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/preloaders/1.gif	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/css/style.css)
20:58:06	6812/6812	---M--	200	added ('OK')	image/png	etag:%225ee906e4-1a9c%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-9.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-9.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/contact_app_chat.html)
20:58:07	5992/5992	---M--	200	added ('OK')	image/png	etag:%225ee906d4-1768%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-6.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-6.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/contact_app_chat.html)
20:58:07	6370/6370	---M--	200	added ('OK')	image/png	etag:%225ee906ce-18e2%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-5.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-5.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/contact_app_chat.html)
20:58:07	6502/6502	---M--	200	added ('OK')	image/png	etag:%225ee906ee-1966%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-11.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-11.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/contact_app_chat.html)
20:58:08	7317/7317	---M--	200	added ('OK')	image/png	etag:%225ee906ea-1c95%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-10.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-10.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/contact_app_chat.html)
20:58:08	6610/6610	---M--	200	added ('OK')	image/png	etag:%22614c6e0b-19d2%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-16.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-16.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/contact_app_chat.html)
20:58:09	8236/8236	---M--	200	added ('OK')	image/png	etag:%22614c6e0d-202c%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-12.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-12.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/contact_app_chat.html)
20:58:09	9006/9006	---M--	200	added ('OK')	image/png	etag:%22614c6d60-232e%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-15.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/avatar-15.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/contact_app_chat.html)
20:58:12	291628/291628	---M--	200	added ('OK')	image/jpeg	etag:%225abafb80-4732c%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape3.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape3.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:13	250157/250157	---M--	200	added ('OK')	image/jpeg	etag:%225abafb7e-3d12d%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape2.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape2.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:13	214180/214180	---M--	200	added ('OK')	image/jpeg	etag:%225abafb84-344a4%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape4.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape4.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:13	215186/215186	---M--	200	added ('OK')	image/jpeg	etag:%225b2d857a-34892%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape5.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape5.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:14	293454/293454	---M--	200	added ('OK')	image/jpeg	etag:%225abafb7c-47a4e%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape1.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape1.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:14	224839/224839	---M--	200	added ('OK')	image/jpeg	etag:%225b2d856a-36e47%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape7.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape7.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:15	120530/120530	---M--	200	added ('OK')	image/jpeg	etag:%225b2d854a-1d6d2%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape10.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape10.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:15	185704/185704	---M--	200	added ('OK')	image/jpeg	etag:%225b2d8556-2d568%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape9.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape9.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:15	309758/309758	---M--	200	added ('OK')	image/jpeg	etag:%225b2d8572-4b9fe%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape6.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape6.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:16	116062/116062	---M--	200	added ('OK')	image/jpeg	etag:%225f1726d8-1c55e%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/card/1.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/card/1.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:16	180289/180289	---M--	200	added ('OK')	image/jpeg	etag:%225b2d8562-2c041%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape8.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/landscape8.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
20:58:16	97761/97761	---M--	200	added ('OK')	image/jpeg	etag:%225f1726ca-17de1%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/card/2.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/card/2.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/box_cards.html)
